Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kg","212311.705","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kg","141541.1366","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.027","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.0222","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.0025","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.0022","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.0047","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kg","34589115.2664","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kg","10376734.5799","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kg","6917823.0533","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.7745","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.5435","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.1223","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.1087","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","F1052","Chickens, layers","2023","2023","3050","FAO TIER 1","kt","0.231","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02154","Ducks","1961","1961","3050","FAO TIER 1","An","1569000","A","Official figure",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0391","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0314","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","1257719.3433","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0314","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0101","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.01","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","25667.7417","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","7700.3225","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","5133.5483","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0002","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","1254510.8756","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","376353.2627","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","02154","Ducks","1961","1961","3050","FAO TIER 1","kg","250902.1751","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0281","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0197","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0044","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0039","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","02154","Ducks","1961","1961","3050","FAO TIER 1","kt","0.0084","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02154","Ducks","1962","1962","3050","FAO TIER 1","An","1345000","A","Official figure",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0336","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0269","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","1078159.6665","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0269","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0086","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0086","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","22003.2585","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","6600.9775","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","4400.6517","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","1075409.2592","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","322622.7778","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","02154","Ducks","1962","1962","3050","FAO TIER 1","kg","215081.8518","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0241","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0169","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0038","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0034","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","02154","Ducks","1962","1962","3050","FAO TIER 1","kt","0.0072","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02154","Ducks","1963","1963","3050","FAO TIER 1","An","1277000","A","Official figure",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0319","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0255","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","1023650.4789","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0255","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0082","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0082","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","20890.8261","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","6267.2478","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","4178.1652","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","1021039.1256","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","306311.7377","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","02154","Ducks","1963","1963","3050","FAO TIER 1","kg","204207.8251","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0229","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.016","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0036","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0032","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","02154","Ducks","1963","1963","3050","FAO TIER 1","kt","0.0068","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02154","Ducks","1964","1964","3050","FAO TIER 1","An","1333000","A","Official figure",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0333","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0267","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","1068540.3981","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0267","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0086","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0085","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","21806.9469","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","6542.0841","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","4361.3894","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","1065814.5297","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","319744.3589","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","02154","Ducks","1964","1964","3050","FAO TIER 1","kg","213162.9059","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0239","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0167","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0038","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0033","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72361","Manure applied to soils (Indirect emissions N2O)","02154","Ducks","1964","1964","3050","FAO TIER 1","kt","0.0071","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02154","Ducks","1965","1965","3050","FAO TIER 1","An","1352000","A","Official figure",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72431","Livestock total (Emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0337","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72441","Livestock total (Emissions CH4)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.027","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72386","Manure management (manure treated, N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","1083770.9064","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72256","Manure management (Emissions CH4)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.027","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72306","Manure management (Emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0087","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72346","Manure management (Direct emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0086","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72366","Manure management (Indirect emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","22117.7736","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723802","Manure left on pasture that leaches (N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","6635.3321","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723801","Manure left on pasture that volatilises (N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","4423.5547","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72300","Manure left on pasture (Emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72340","Manure left on pasture (Direct emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0007","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723602","Indirect emissions (N2O that leaches) (Manure on pasture)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723601","Indirect emissions (N2O that volatilises) (Manure on pasture)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72360","Manure left on pasture (Indirect emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0001","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","1081006.1847","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723812","Manure applied to soils that leaches (N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","324301.8554","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723811","Manure applied to soils that volatilises (N content)","02154","Ducks","1965","1965","3050","FAO TIER 1","kg","216201.2369","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72301","Emissions (N2O) (Manure applied)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0242","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","72341","Manure applied to soils (Direct emissions N2O)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.017","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723612","Indirect emissions (N2O that leaches) (Manure applied)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0038","E","Estimated value",""
"GLE","Emissions from Livestock","826","United Kingdom of Great Britain and Northern Ireland","723611","Indirect emissions (N2O that volatilises) (Manure applied)","02154","Ducks","1965","1965","3050","FAO TIER 1","kt","0.0034","E","Estimated value",""
