area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1991,kt,1.0657
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1991,kt,5.5745
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1991,kt,1747.1184
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1992,kt,0.0389
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1992,kt,0.021
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1992,kt,1772.2282
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1992,kt,1.0903
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1992,kt,5.5523
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1992,kt,1778.8708
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1993,kt,0.0376
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1993,kt,0.0181
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1993,kt,1600.7714
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1993,kt,1.0518
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1993,kt,4.787
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1993,kt,1606.6102
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1994,kt,0.0402
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1994,kt,0.0188
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1994,kt,1664.3988
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1994,kt,1.1256
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1994,kt,4.9706
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1994,kt,1670.495
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1995,kt,0.0384
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1995,kt,0.0168
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1995,kt,1557.7593
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1995,kt,1.0763
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1995,kt,4.4607
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1995,kt,1563.2964
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1996,kt,0.039
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1996,kt,0.016
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1996,kt,1563.5148
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1996,kt,1.0925
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1996,kt,4.2347
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1996,kt,1568.842
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1997,kt,0.0409
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1997,kt,0.0156
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1997,kt,1586.8516
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1997,kt,1.1457
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1997,kt,4.134
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1997,kt,1592.1313
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1998,kt,0.03
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1998,kt,0.011
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1998,kt,1158.3529
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1998,kt,0.8397
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1998,kt,2.9126
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1998,kt,1162.1052
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),1999,kt,0.0354
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),1999,kt,0.012
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),1999,kt,1325.8837
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),1999,kt,0.9899
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),1999,kt,3.1694
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),1999,kt,1330.0429
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2000,kt,0.0363
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2000,kt,0.0128
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2000,kt,1393.7099
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2000,kt,1.0155
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2000,kt,3.3904
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2000,kt,1398.1159
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2001,kt,0.0309
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2001,kt,0.0118
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2001,kt,1202.2443
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2001,kt,0.8639
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2001,kt,3.1214
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2001,kt,1206.2297
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2002,kt,0.0475
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2002,kt,0.0154
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2002,kt,1607.4203
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2002,kt,1.3299
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2002,kt,4.0776
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2002,kt,1612.8277
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2003,kt,0.0301
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2003,kt,0.0101
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2003,kt,1042.2229
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2003,kt,0.8435
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2003,kt,2.6831
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2003,kt,1045.7496
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2004,kt,0.0319
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2004,kt,0.0107
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2004,kt,1106.2334
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2004,kt,0.8944
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2004,kt,2.845
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2004,kt,1109.9728
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2005,kt,0.0382
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2005,kt,0.0133
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2005,kt,1322.1497
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2005,kt,1.0698
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2005,kt,3.5319
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2005,kt,1326.7515
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2006,kt,0.0252
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2006,kt,0.0091
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2006,kt,893.6868
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2006,kt,0.7067
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2006,kt,2.4208
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2006,kt,896.8143
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2007,kt,0.0207
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2007,kt,0.0072
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2007,kt,725.4165
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2007,kt,0.5785
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2007,kt,1.9128
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2007,kt,727.9078
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2008,kt,0.0202
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2008,kt,0.0068
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2008,kt,696.8045
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2008,kt,0.5655
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2008,kt,1.8012
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2008,kt,699.1712
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2009,kt,0.0162
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2009,kt,0.005
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2009,kt,532.1115
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2009,kt,0.454
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2009,kt,1.3351
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2009,kt,533.9005
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2010,kt,0.0172
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2010,kt,0.0054
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2010,kt,567.1587
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2010,kt,0.4824
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2010,kt,1.4204
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2010,kt,569.0615
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2011,kt,0.0273
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2011,kt,0.0088
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2011,kt,889.0723
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2011,kt,0.764
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2011,kt,2.3413
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2011,kt,892.1776
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2012,kt,0.0285
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2012,kt,0.0099
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2012,kt,872.5987
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2012,kt,0.7991
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2012,kt,2.6166
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2012,kt,876.0145
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2013,kt,0.0252
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2013,kt,0.0084
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2013,kt,744.5167
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2013,kt,0.705
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2013,kt,2.2326
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2013,kt,747.4543
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2014,kt,0.0246
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2014,kt,0.0069
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2014,kt,627.5677
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2014,kt,0.6889
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2014,kt,1.8351
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2014,kt,630.0917
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2015,kt,0.0249
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2015,kt,0.0062
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2015,kt,537.915
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2015,kt,0.697
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2015,kt,1.63
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2015,kt,540.242
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2016,kt,0.0174
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2016,kt,0.0036
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2016,kt,343.7086
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2016,kt,0.4869
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2016,kt,0.963
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2016,kt,345.1585
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2017,kt,0.0123
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2017,kt,0.0025
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2017,kt,233.0718
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2017,kt,0.3457
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2017,kt,0.6516
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2017,kt,234.0692
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2018,kt,0.0206
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2018,kt,0.0038
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2018,kt,351.8722
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2018,kt,0.5755
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2018,kt,1.0012
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2018,kt,353.4488
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2019,kt,0.036
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2019,kt,0.0069
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2019,kt,600.9633
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2019,kt,1.0089
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2019,kt,1.8399
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2019,kt,603.8121
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2020,kt,0.0268
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2020,kt,0.0051
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2020,kt,445.5372
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2020,kt,0.7495
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2020,kt,1.364
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2020,kt,447.6506
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2021,kt,0.0347
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2021,kt,0.0067
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2021,kt,577.3991
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2021,kt,0.9706
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2021,kt,1.767
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2021,kt,580.1367
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2022,kt,0.0224
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2022,kt,0.0043
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2022,kt,371.8628
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2022,kt,0.6277
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2022,kt,1.1408
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2022,kt,373.6313
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CH4),2023,kt,0.0163
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (N2O),2023,kt,0.0031
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2),2023,kt,269.7372
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from CH4 (AR5),2023,kt,0.4555
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) from N2O (AR5),2023,kt,0.8276
United Kingdom of Great Britain and Northern Ireland,Pesticides Manufacturing,Emissions (CO2eq) (AR5),2023,kt,271.0203
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1990,kt,2.6729
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1990,kt,0.1821
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1990,kt,16649.9745
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1990,kt,74.8406
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1990,kt,48.2523
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1990,kt,16773.0673
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1991,kt,3.2006
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1991,kt,0.1823
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1991,kt,16543.547
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from F-gases (AR5),1991,kt,0.0316
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1991,kt,89.6174
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1991,kt,48.3153
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1991,kt,16681.5114
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1992,kt,3.5945
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1992,kt,0.1808
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1992,kt,17067.4642
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from F-gases (AR5),1992,kt,0.097
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1992,kt,100.645
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1992,kt,47.9035
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1992,kt,17216.1098
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1993,kt,4.6498
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1993,kt,0.1825
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1993,kt,17354.2087
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from F-gases (AR5),1993,kt,0.2474
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1993,kt,130.1931
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1993,kt,48.3654
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1993,kt,17533.0146
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1994,kt,3.775
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1994,kt,0.1581
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1994,kt,15806.8034
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from F-gases (AR5),1994,kt,0.5189
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1994,kt,105.6998
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1994,kt,41.8854
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1994,kt,15954.9075
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1995,kt,3.5277
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1995,kt,0.1448
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1995,kt,15512.2876
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from F-gases (AR5),1995,kt,3.1131
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1995,kt,98.7745
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1995,kt,38.3601
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1995,kt,15652.5352
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1996,kt,2.3542
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1996,kt,0.1308
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2),1996,kt,15344.9274
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from F-gases (AR5),1996,kt,26.0277
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from CH4 (AR5),1996,kt,65.9173
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) from N2O (AR5),1996,kt,34.6737
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CO2eq) (AR5),1996,kt,15471.5461
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (CH4),1997,kt,2.2707
United Kingdom of Great Britain and Northern Ireland,Food Processing,Emissions (N2O),1997,kt,0.1197
